customer_id,Frequency,Monetary,F_Score,M_Score,RFM_Score
14678.0,25,386.44,2,2,22
14679.0,68,1270.4,3,3,33
14680.0,1458,54801.34,4,4,44
14681.0,20,875.1500000000001,1,3,13
14682.0,86,1514.81,3,3,33
14683.0,21,146.56,1,1,11
14684.0,519,1468.55,4,3,43
14685.0,204,4324.31,4,4,44
14686.0,236,877.88,4,3,43
14687.0,40,1402.06,2,3,23
14688.0,545,7190.08,4,4,44
14689.0,13,112.80000000000001,1,1,11
14690.0,109,781.24,3,2,32
14691.0,71,2114.33,3,3,33
14692.0,164,1735.59,4,3,43
14693.0,76,1139.8600000000001,3,3,33
14694.0,15,244.31,1,1,11
14695.0,95,1552.57,3,3,33
14696.0,176,2758.67,4,4,44
14697.0,22,188.61,2,1,21
14698.0,210,1250.76,4,3,43
14699.0,50,702.6,2,2,22
14700.0,170,3116.26,4,4,44
14701.0,631,4498.9400000000005,4,4,44
14702.0,724,6695.72,4,4,44
14703.0,22,318.17,2,1,21
14704.0,483,1813.57,4,3,43
14705.0,1,179.0,1,1,11
14706.0,28,390.69,2,2,22
14707.0,2,139.2,1,1,11
14708.0,54,2182.58,3,4,34
14709.0,359,8866.48,4,4,44
14710.0,442,1922.59,4,3,43
14711.0,359,2838.2,4,4,44
14712.0,32,1328.0700000000002,2,3,23
14713.0,711,5372.47,4,4,44
14714.0,98,896.4,3,3,33
14715.0,138,1840.45,3,3,33
14716.0,100,565.45,3,2,32
14717.0,12,72.8,1,1,11
14718.0,11,226.42,1,1,11
14719.0,238,1592.18,4,3,43
14720.0,37,663.81,2,2,22
14721.0,27,115.77,2,1,21
14722.0,94,513.37,3,2,32
14723.0,481,2093.06,4,3,43
14724.0,43,345.25,2,2,22
14725.0,107,1264.84,3,3,33
14726.0,19,124.75,1,1,11
14727.0,73,291.13,3,1,31
14728.0,14,190.58,1,1,11
14729.0,208,907.38,4,3,43
14730.0,501,2005.06,4,3,43
14731.0,45,380.02,2,2,22
14732.0,284,5447.52,4,4,44
14733.0,362,16050.6,4,4,44
14734.0,64,1045.47,3,3,33
14735.0,381,11909.710000000001,4,4,44
14736.0,100,401.08,3,2,32
14737.0,45,3554.17,2,4,24
14738.0,83,1763.64,3,3,33
14739.0,259,12269.57,4,4,44
14740.0,238,4068.86,4,4,44
14741.0,85,1897.5900000000001,3,3,33
14742.0,34,579.85,2,2,22
14743.0,3,50.480000000000004,1,1,11
14744.0,124,3821.02,3,4,34
14745.0,147,2491.46,4,4,44
14746.0,9,593.5,1,2,12
14747.0,19,294.3,1,1,11
14748.0,220,2672.25,4,4,44
14749.0,18,310.15,1,1,11
14750.0,32,112.03,2,1,21
14751.0,7,126.45,1,1,11
14752.0,5,389.64000000000004,1,2,12
14753.0,48,869.51,2,3,23
14754.0,138,1546.28,3,3,33
14755.0,484,9851.45,4,4,44
14756.0,122,2613.46,3,4,34
14757.0,19,420.5,1,2,12
14758.0,136,2864.9700000000003,3,4,34
14759.0,102,1625.97,3,3,33
14760.0,7,53.8,1,1,11
14761.0,24,447.92,2,2,22
14762.0,30,417.57,2,2,22
14763.0,1,-9.95,1,1,11
14764.0,7,250.55,1,1,11
14765.0,39,254.11,2,1,21
14766.0,349,6431.9800000000005,4,4,44
14767.0,18,382.81,1,2,12
14768.0,6,139.5,1,1,11
14769.0,1436,15696.67,4,4,44
14770.0,198,3624.8900000000003,4,4,44
14771.0,50,579.92,2,2,22
14772.0,9,139.26,1,1,11
14773.0,11,125.7,1,1,11
14774.0,13,241.45000000000002,1,1,11
14775.0,80,1418.46,3,3,33
14776.0,211,3339.02,4,4,44
14777.0,21,239.26000000000002,1,1,11
14778.0,35,730.86,2,2,22
14779.0,41,386.15,2,2,22
14780.0,27,447.68,2,2,22
14781.0,1,-530.31,1,1,11
14782.0,6,200.10000000000002,1,1,11
14783.0,18,305.35,1,1,11
14784.0,27,449.93,2,2,22
14785.0,3,77.4,1,1,11
14786.0,7,90.96,1,1,11
14787.0,15,110.65,1,1,11
14788.0,58,1156.32,3,3,33
14789.0,6,197.64,1,1,11
14790.0,145,2526.62,4,4,44
14791.0,19,303.63,1,1,11
14792.0,4,0.0,1,1,11
14793.0,40,611.0500000000001,2,2,22
14794.0,107,1889.15,3,3,33
14795.0,6,131.45000000000002,1,1,11
14796.0,1582,10691.12,4,4,44
14797.0,16,300.31,1,1,11
14798.0,51,715.11,2,2,22
14799.0,23,338.15000000000003,2,2,22
14800.0,666,7415.59,4,4,44
14801.0,59,193.14,3,1,31
14802.0,6,-1502.98,1,1,11
14803.0,44,845.5500000000001,2,3,23
14804.0,12,353.27,1,2,12
14805.0,132,1104.64,3,3,33
14806.0,20,303.43,1,1,11
14807.0,40,519.29,2,2,22
14808.0,256,2175.37,4,3,43
14809.0,18,686.76,1,2,12
14810.0,325,2537.02,4,4,44
14811.0,28,170.5,2,1,21
14812.0,37,185.8,2,1,21
14813.0,177,1090.87,4,3,43
14814.0,32,160.46,2,1,21
14815.0,53,778.5,2,2,22
14816.0,4,271.85,1,1,11
14817.0,234,3889.21,4,4,44
14818.0,107,1170.41,3,3,33
14819.0,57,470.16,3,2,32
14820.0,64,1274.76,3,3,33
14821.0,72,1286.45,3,3,33
14822.0,9,157.7,1,1,11
14823.0,70,321.43,3,1,31
14824.0,162,3952.51,4,4,44
14825.0,314,4886.28,4,4,44
14826.0,10,385.2,1,2,12
14827.0,1,0.0,1,1,11
14828.0,102,9803.460000000001,3,4,34
14829.0,113,1639.94,3,3,33
14830.0,40,197.13,2,1,21
14831.0,90,1623.97,3,3,33
14832.0,3,-274.63,1,1,11
14833.0,7,94.8,1,1,11
14834.0,90,2184.21,3,4,34
14835.0,3,293.09999999999997,1,1,11
14836.0,6,102.45,1,1,11
14837.0,213,3445.82,4,4,44
14838.0,71,773.6700000000001,3,2,32
14839.0,74,915.28,3,3,33
14840.0,24,340.21000000000004,2,2,22
14841.0,300,7163.0,4,4,44
14842.0,158,2456.8,4,4,44
14843.0,9,211.8,1,1,11
14844.0,279,6688.43,4,4,44
14845.0,1,150.0,1,1,11
14846.0,13,406.8,1,2,12
14847.0,65,1320.6,3,3,33
14848.0,11,310.56,1,1,11
14849.0,768,15542.44,4,4,44
14850.0,205,1575.21,4,3,43
14851.0,42,829.41,2,2,22
14852.0,313,6123.63,4,4,44
14853.0,33,1351.37,2,3,23
14854.0,222,4302.17,4,4,44
14855.0,207,6520.3,4,4,44
14856.0,66,1311.38,3,3,33
14857.0,218,3578.931,4,4,44
14858.0,11,180.75,1,1,11
14859.0,67,1703.94,3,3,33
14860.0,12,168.62,1,1,11
14861.0,95,1318.4,3,3,33
14862.0,48,841.2,2,2,22
14863.0,11,266.76,1,1,11
14864.0,2,-48.75,1,1,11
14865.0,9,129.72,1,1,11
14866.0,141,20657.77,3,4,34
14867.0,141,2901.46,3,4,34
14868.0,214,4170.06,4,4,44
14869.0,259,2776.8,4,4,44
14870.0,69,1794.6000000000001,3,3,33
14871.0,201,1258.97,4,3,43
14872.0,44,802.68,2,2,22
14873.0,49,854.13,2,3,23
14874.0,6,116.18,1,1,11
14875.0,93,2841.55,3,4,34
14876.0,13,256.7,1,1,11
14877.0,66,437.0,3,2,32
14878.0,381,3812.22,4,4,44
14879.0,27,185.06,2,1,21
14880.0,47,706.19,2,2,22
14881.0,17,255.4,1,1,11
14882.0,70,3426.55,3,4,34
14883.0,54,756.64,3,2,32
14884.0,8,120.6,1,1,11
14885.0,32,1496.12,2,3,23
14886.0,18,364.8,1,2,12
14887.0,6,1862.0,1,3,13
14888.0,20,369.2,1,2,12
14889.0,10,135.9,1,1,11
14890.0,57,817.25,3,2,32
14891.0,63,1106.73,3,3,33
14892.0,13,202.35000000000002,1,1,11
14893.0,110,1782.26,3,3,33
14894.0,49,1412.21,2,3,23
14895.0,919,24488.82,4,4,44
14896.0,295,1973.47,4,3,43
14897.0,128,3100.7400000000002,3,4,34
14898.0,314,3356.86,4,4,44
14899.0,137,1384.88,3,3,33
14900.0,1,13.919999999999998,1,1,11
14901.0,171,2277.05,4,4,44
14902.0,65,1000.27,3,3,33
14903.0,364,2744.48,4,4,44
14904.0,144,1640.64,3,3,33
14905.0,81,1939.69,3,3,33
14906.0,3,-66.98,1,1,11
14907.0,306,6094.6900000000005,4,4,44
14908.0,14,381.9,1,2,12
14909.0,82,1380.98,3,3,33
14910.0,35,389.86,2,2,22
14911.0,11613,270248.53,4,4,44
14912.0,68,748.5799999999999,3,2,32
14913.0,247,4073.13,4,4,44
14914.0,1,-5.85,1,1,11
14915.0,92,1752.65,3,3,33
14916.0,140,2888.21,3,4,34
14917.0,29,1123.75,2,3,23
14918.0,141,5955.81,3,4,34
14919.0,13,359.35,1,2,12
14920.0,97,1607.17,3,3,33
14921.0,78,1316.07,3,3,33
14922.0,50,843.74,2,2,22
14923.0,44,749.1,2,2,22
14924.0,31,931.01,2,3,23
14925.0,1,-7.95,1,1,11
14926.0,4,337.65,1,2,12
14927.0,20,308.2,1,1,11
14928.0,24,204.46,2,1,21
14929.0,34,836.69,2,2,22
14930.0,285,5136.64,4,4,44
14931.0,42,964.6800000000001,2,3,23
14932.0,49,1029.66,2,3,23
14933.0,5,885.0,1,3,13
14934.0,248,2444.1,4,4,44
14935.0,26,2849.83,2,4,24
14936.0,530,12378.460000000001,4,4,44
14937.0,35,1617.63,2,3,23
14938.0,76,2289.43,3,4,34
14939.0,1,-934.66,1,1,11
14940.0,32,531.49,2,2,22
14941.0,7,182.1,1,1,11
14942.0,20,706.56,1,2,12
14943.0,5,107.62,1,1,11
14944.0,310,9674.92,4,4,44
14945.0,11,179.4,1,1,11
14946.0,3,100.9,1,1,11
14947.0,54,1049.79,3,3,33
14948.0,64,1066.57,3,3,33
14949.0,30,498.55,2,2,22
14950.0,20,361.25,1,2,12
14951.0,20,311.69,1,1,11
14952.0,329,17244.25,4,4,44
14953.0,260,1005.37,4,3,43
14954.0,126,503.44,3,2,32
14955.0,31,163.77,2,1,21
14956.0,4,1325.0,1,3,13
14957.0,29,333.29,2,2,22
14958.0,72,957.94,3,3,33
14959.0,61,684.97,3,2,32
14960.0,27,221.27,2,1,21
14961.0,680,16328.9,4,4,44
14962.0,14,366.91,1,2,12
14963.0,495,3158.63,4,4,44
14964.0,13,206.21,1,1,11
14965.0,83,599.0,3,2,32
14966.0,160,1115.84,4,3,43
14967.0,30,1680.52,2,3,23
14968.0,85,504.99,3,2,32
14969.0,13,906.23,1,3,13
14970.0,127,3593.4,3,4,34
14971.0,160,1116.57,4,3,43
14972.0,20,145.07,1,1,11
14973.0,32,1314.45,2,3,23
14974.0,21,114.39,1,1,11
14975.0,26,472.39,2,2,22
14976.0,73,765.86,3,2,32
14977.0,4,31.93,1,1,11
14978.0,295,3106.34,4,4,44
14979.0,53,439.46000000000004,2,2,22
14980.0,24,150.68,2,1,21
14981.0,24,313.52,2,1,21
14982.0,39,237.78,2,1,21
14983.0,30,183.20000000000002,2,1,21
14984.0,56,1271.41,3,3,33
14985.0,87,296.75,3,1,31
14986.0,100,566.9,3,2,32
14987.0,18,1632.25,1,3,13
14988.0,244,2066.6,4,3,43
14989.0,18,342.4,1,2,12
14990.0,43,305.42,2,1,21
14991.0,21,314.67,1,1,11
14992.0,27,210.5,2,1,21
14993.0,10,36.13,1,1,11
14994.0,320,886.33,4,3,43
14995.0,61,233.23000000000002,3,1,31
14996.0,41,442.28999999999996,2,2,22
14997.0,39,771.38,2,2,22
14998.0,127,770.73,3,2,32
14999.0,9,129.48000000000002,1,1,11
15000.0,77,490.52,3,2,32
15001.0,54,230.85999999999999,3,1,31
15002.0,370,4817.28,4,4,44
15003.0,350,1055.7,4,3,43
15004.0,158,1246.32,4,3,43
15005.0,2548,13763.27,4,4,44
15006.0,207,825.14,4,2,42
15007.0,12,156.91,1,1,11
15008.0,12,360.0,1,2,12
15009.0,182,1261.78,4,3,43
15010.0,20,308.94,1,1,11
15011.0,20,416.6,1,2,12
15012.0,255,860.62,4,3,43
15013.0,355,1641.3,4,3,43
15014.0,35,260.17,2,1,21
15015.0,308,2275.82,4,4,44
15016.0,110,622.3,3,2,32
15017.0,20,125.58,1,1,11
15018.0,37,567.51,2,2,22
15019.0,70,266.0,3,1,31
15020.0,28,203.42,2,1,21
15021.0,730,2689.59,4,4,44
15022.0,154,1186.09,4,3,43
15023.0,1020,12092.19,4,4,44
15024.0,371,4075.51,4,4,44
15025.0,146,1013.09,4,3,43
15026.0,140,1061.6100000000001,3,3,33
15027.0,94,2974.04,3,4,34
15028.0,119,1157.71,3,3,33
15029.0,11,362.15,1,2,12
15030.0,35,1964.66,2,3,23
15031.0,444,2857.37,4,4,44
15032.0,128,13285.65,3,4,34
15033.0,513,2571.02,4,4,44
15034.0,770,8282.45,4,4,44
15035.0,27,252.73000000000002,2,1,21
15036.0,127,465.55,3,2,32
15037.0,48,402.51,2,2,22
15038.0,287,1269.96,4,3,43
15039.0,2810,39742.99,4,4,44
15040.0,1,7.49,1,1,11
15041.0,107,294.02,3,1,31
15042.0,9,315.45,1,1,11
15043.0,52,2873.8,2,4,24
15044.0,933,15841.53,4,4,44
15045.0,13,633.66,1,2,12
15046.0,410,7583.38,4,4,44
15047.0,22,343.62,2,2,22
15048.0,121,479.27,3,2,32
15049.0,3,121.17000000000002,1,1,11
15050.0,158,4138.87,4,4,44
15051.0,291,3920.16,4,4,44
15052.0,30,215.78,2,1,21
15053.0,71,697.79,3,2,32
15054.0,114,302.1,3,1,31
15055.0,85,560.07,3,2,32
15056.0,7,133.45,1,1,11
15057.0,71,3184.56,3,4,34
15058.0,358,3377.18,4,4,44
15059.0,603,3427.62,4,4,44
15060.0,121,303.09000000000003,3,1,31
15061.0,998,136391.48,4,4,44
15062.0,159,2585.62,4,4,44
15063.0,5,370.79999999999995,1,2,12
15064.0,81,1254.41,3,3,33
15065.0,169,3304.71,4,4,44
15066.0,53,760.59,2,2,22
15067.0,179,3865.13,4,4,44
15068.0,221,1176.85,4,3,43
15069.0,70,1109.53,3,3,33
15070.0,34,843.25,2,2,22
15071.0,54,1455.5600000000002,3,3,33
15072.0,13,187.52,1,1,11
15073.0,181,2357.04,4,4,44
15074.0,73,1566.33,3,3,33
15075.0,27,773.03,2,2,22
15076.0,82,1425.84,3,3,33
15077.0,34,2423.88,2,4,24
15078.0,812,17576.52,4,4,44
15079.0,154,3686.75,4,4,44
15080.0,31,546.25,2,2,22
15081.0,111,1948.27,3,3,33
15082.0,6,93.35000000000001,1,1,11
15083.0,5,88.2,1,1,11
15084.0,31,965.1999999999999,2,3,23
15085.0,9,347.54,1,2,12
15086.0,11,218.53,1,1,11
15087.0,15,306.94,1,1,11
15088.0,60,1140.27,3,3,33
15089.0,145,2420.84,4,4,44
15090.0,23,381.32,2,2,22
15091.0,60,1023.11,3,3,33
15092.0,46,773.16,2,2,22
15093.0,346,13657.880000000001,4,4,44
15094.0,5,83.0,1,1,11
15095.0,126,3135.7400000000002,3,4,34
15096.0,11,219.39000000000001,1,1,11
15097.0,68,587.05,3,2,32
15098.0,5,649.5,1,2,12
15099.0,23,410.48,2,2,22
15100.0,26,2319.5,2,4,24
15101.0,64,1303.49,3,3,33
15102.0,27,554.67,2,2,22
15103.0,35,703.36,2,2,22
15104.0,71,1002.54,3,3,33
15105.0,151,3094.91,4,4,44
15106.0,102,1407.73,3,3,33
15107.0,53,856.26,2,3,23
15108.0,61,1291.75,3,3,33
15109.0,51,961.9,2,3,23
15110.0,58,1480.0,3,3,33
15111.0,151,2730.87,4,4,44
15112.0,7,209.4,1,1,11
15113.0,101,3439.41,3,4,34
15114.0,231,3400.12,4,4,44
15115.0,36,528.1,2,2,22
15116.0,45,1352.75,2,3,23
15117.0,132,2484.32,3,4,34
15118.0,1,244.8,1,1,11
15119.0,14,266.4,1,1,11
15120.0,22,343.82,2,2,22
15121.0,28,457.72,2,2,22
15122.0,236,4461.42,4,4,44
15123.0,183,4656.17,4,4,44
15124.0,31,450.82,2,2,22
15125.0,261,16124.33,4,4,44
15126.0,25,449.49,2,2,22
15127.0,28,711.5,2,2,22
15128.0,132,1732.22,3,3,33
15129.0,207,6860.18,4,4,44
15130.0,22,330.11,2,2,22
15131.0,7,80.28,1,1,11
15132.0,52,977.9300000000001,2,3,23
15133.0,49,1806.9,2,3,23
15134.0,85,1596.29,3,3,33
15135.0,21,293.78,1,1,11
15136.0,69,1282.45,3,3,33
15137.0,40,747.55,2,2,22
15138.0,33,486.59000000000003,2,2,22
15139.0,13,178.96,1,1,11
15140.0,113,3239.44,3,4,34
15141.0,83,1378.31,3,3,33
15142.0,143,2608.97,3,4,34
15143.0,31,563.63,2,2,22
15144.0,353,12006.51,4,4,44
15145.0,67,1194.73,3,3,33
15146.0,95,1313.66,3,3,33
15147.0,29,608.65,2,2,22
15148.0,20,301.29,1,1,11
15149.0,69,1554.6100000000001,3,3,33
15150.0,576,8990.58,4,4,44
15151.0,57,2085.61,3,3,33
15152.0,308,5197.97,4,4,44
15153.0,22,329.25,2,2,22
15154.0,195,1332.26,4,3,43
15155.0,24,383.96999999999997,2,2,22
15156.0,55,961.49,3,3,33
15157.0,160,2587.54,4,4,44
15158.0,13,437.66,1,2,12
15159.0,820,22049.4,4,4,44
15160.0,23,589.27,2,2,22
15161.0,33,119.92,2,1,21
15162.0,16,241.5,1,1,11
15163.0,29,304.47,2,1,21
15164.0,363,2052.02,4,3,43
15165.0,54,975.5,3,3,33
15166.0,12,167.16,1,1,11
15167.0,313,1659.67,4,3,43
15168.0,5,106.56,1,1,11
15169.0,59,569.22,3,2,32
15170.0,4,81.15,1,1,11
15171.0,7,1034.5,1,3,13
15172.0,110,1624.05,3,3,33
15173.0,88,1399.26,3,3,33
15174.0,34,481.46,2,2,22
15175.0,23,224.14,2,1,21
15176.0,53,985.09,2,3,23
15177.0,26,948.9300000000001,2,3,23
15178.0,3,40.5,1,1,11
15179.0,322,7426.82,4,4,44
15180.0,58,904.4300000000001,3,3,33
15181.0,24,948.45,2,3,23
15182.0,128,2942.752,3,4,34
15183.0,39,637.03,2,2,22
15184.0,85,689.95,3,2,32
15185.0,21,310.62,1,1,11
15186.0,52,1403.2,2,3,23
15187.0,93,4670.08,3,4,34
15188.0,23,310.43,2,1,21
15189.0,261,17101.13,4,4,44
15190.0,40,834.4399999999999,2,2,22
15191.0,35,588.05,2,2,22
15192.0,106,1981.39,3,3,33
15193.0,19,499.32,1,2,12
15194.0,519,12187.68,4,4,44
15195.0,1,3861.0,1,4,14
15196.0,43,316.25,2,1,21
15197.0,66,1427.84,3,3,33
15198.0,32,559.45,2,2,22
15199.0,51,3122.4,2,4,24
15200.0,30,549.0500000000001,2,2,22
15201.0,131,1525.9,3,3,33
15202.0,8,-2570.1800000000003,1,1,11
15203.0,343,4400.18,4,4,44
15204.0,9,316.58,1,1,11
15205.0,38,648.8299999999999,2,2,22
15206.0,9,420.3,1,2,12
15207.0,27,653.77,2,2,22
15208.0,49,968.02,2,3,23
15209.0,13,178.98000000000002,1,1,11
15210.0,67,1176.19,3,3,33
15211.0,75,1277.48,3,3,33
15212.0,12,195.43,1,1,11
15213.0,25,325.05,2,1,21
15214.0,110,1661.44,3,3,33
15215.0,159,1496.46,4,3,43
15216.0,24,486.09000000000003,2,2,22
15217.0,28,426.24,2,2,22
15218.0,410,11456.0,4,4,44
15219.0,26,685.45,2,2,22
15220.0,119,1758.92,3,3,33
15221.0,50,1816.1,2,3,23
15222.0,157,3415.66,4,4,44
15223.0,46,1117.1,2,3,23
15224.0,40,837.26,2,2,22
15225.0,23,409.40000000000003,2,2,22
15226.0,8,154.41,1,1,11
15227.0,120,2488.4900000000002,3,4,34
15228.0,235,5570.52,4,4,44
15229.0,9,160.5,1,1,11
15230.0,23,429.6,2,2,22
15231.0,17,228.36,1,1,11
15232.0,31,612.06,2,2,22
15233.0,1,59.400000000000006,1,1,11
15234.0,14,197.0,1,1,11
15235.0,187,2937.81,4,4,44
15236.0,15,321.05,1,1,11
15237.0,99,1412.32,3,3,33
15238.0,52,1056.54,2,3,23
15239.0,52,764.34,2,2,22
15240.0,245,4315.0,4,4,44
15241.0,185,3032.31,4,4,44
15242.0,4,302.04,1,1,11
15243.0,61,927.28,3,3,33
15244.0,50,850.1800000000001,2,3,23
15245.0,148,4610.84,4,4,44
15246.0,51,780.4,2,2,22
15247.0,18,967.11,1,3,13
15248.0,111,1865.03,3,3,33
15249.0,514,9147.15,4,4,44
15250.0,3,60.0,1,1,11
15251.0,246,20095.6,4,4,44
15252.0,121,2053.06,3,3,33
15253.0,121,2033.29,3,3,33
15254.0,68,1073.4,3,3,33
15255.0,193,3670.77,4,4,44
15256.0,10,170.4,1,1,11
15257.0,13,600.9,1,2,12
15258.0,34,623.16,2,2,22
15259.0,57,1182.3799999999999,3,3,33
15260.0,404,9098.380000000001,4,4,44
15261.0,92,1508.0,3,3,33
15262.0,26,418.82,2,2,22
15263.0,12,156.51,1,1,11
15264.0,57,844.2,3,3,33
15265.0,193,3345.64,4,4,44
15266.0,46,841.7,2,2,22
15267.0,11,1717.36,1,3,13
15268.0,27,941.2500000000001,2,3,23
15269.0,35,1225.3600000000001,2,3,23
15270.0,197,7193.99,4,4,44
15271.0,628,4639.29,4,4,44
15272.0,307,2085.48,4,3,43
15273.0,1,228.96,1,1,11
15274.0,47,716.57,2,2,22
15275.0,42,609.19,2,2,22
15276.0,194,631.03,4,2,42
15277.0,26,476.34000000000003,2,2,22
15278.0,29,496.16,2,2,22
15279.0,99,1541.74,3,3,33
15280.0,61,406.21999999999997,3,2,32
15281.0,544,8317.62,4,4,44
15282.0,27,348.59,2,2,22
15283.0,10,135.43,1,1,11
15284.0,1,24.75,1,1,11
15285.0,6,94.92,1,1,11
15286.0,3,240.55,1,1,11
15287.0,37,854.58,2,3,23
15288.0,181,3883.13,4,4,44
15289.0,99,1570.71,3,3,33
15290.0,301,10355.58,4,4,44
15291.0,267,13451.24,4,4,44
15292.0,25,180.94,2,1,21
15293.0,19,247.5,1,1,11
15294.0,17,222.3,1,1,11
15295.0,53,217.23999999999998,2,1,21
15296.0,547,10223.93,4,4,44
15297.0,41,635.0400000000001,2,2,22
15298.0,453,8356.03,4,4,44
15299.0,20,7243.62,1,4,14
15300.0,28,496.44,2,2,22
15301.0,384,7561.21,4,4,44
15302.0,16,291.05,1,1,11
15303.0,71,1178.78,3,3,33
15304.0,32,905.45,2,3,23
15305.0,5,93.6,1,1,11
15306.0,163,3480.98,4,4,44
15307.0,12,205.3,1,1,11
15308.0,21,302.27,1,1,11
15309.0,61,715.53,3,2,32
15310.0,45,1634.64,2,3,23
15311.0,4717,113513.07,4,4,44
15312.0,165,2916.4900000000002,4,4,44
15313.0,1,52.0,1,1,11
15314.0,51,800.65,2,2,22
15315.0,38,551.54,2,2,22
15316.0,1,165.0,1,1,11
15317.0,6,112.05000000000001,1,1,11
15318.0,33,312.62,2,1,21
15319.0,16,204.5,1,1,11
15320.0,36,267.13,2,1,21
15321.0,329,6560.650000000001,4,4,44
15322.0,90,1314.15,3,3,33
15323.0,37,320.90000000000003,2,1,21
15324.0,8,140.22000000000003,1,1,11
15325.0,226,1596.81,4,3,43
15326.0,146,1529.82,4,3,43
15327.0,10,208.75,1,1,11
15328.0,8,107.24,1,1,11
15329.0,178,2742.98,4,4,44
15330.0,13,714.9599999999999,1,2,12
15331.0,46,755.41,2,2,22
15332.0,189,6553.74,4,4,44
15333.0,16,1028.56,1,3,13
15334.0,99,351.67,3,2,32
15335.0,36,173.97,2,1,21
15336.0,15,240.5,1,1,11
15337.0,24,344.72,2,2,22
15338.0,60,283.43,3,1,31
15339.0,232,1634.09,4,3,43
15340.0,7,105.5,1,1,11
15341.0,25,2401.02,2,4,24
15342.0,26,391.76,2,2,22
15343.0,21,364.5,1,2,12
15344.0,32,476.58,2,2,22
15345.0,23,367.69,2,2,22
15346.0,38,591.65,2,2,22
15347.0,43,1333.9,2,3,23
15348.0,9,158.04,1,1,11
15349.0,72,473.81,3,2,32
15350.0,35,663.25,2,2,22
15351.0,386,3615.18,4,4,44
15352.0,37,114.95,2,1,21
15353.0,388,3154.05,4,4,44
15354.0,7,-94.8,1,1,11
15355.0,14,277.05,1,1,11
15356.0,755,3464.95,4,4,44
15357.0,1,-36.75,1,1,11
15358.0,1152,16837.35,4,4,44
15359.0,17,162.6,1,1,11
15360.0,13,427.93,1,2,12
15361.0,10,689.07,1,2,12
15362.0,40,613.08,2,2,22
15363.0,52,996.1600000000001,2,3,23
15364.0,29,913.19,2,3,23
15365.0,255,3573.26,4,4,44
15366.0,138,2389.08,3,4,34
15367.0,281,5005.7300000000005,4,4,44
15368.0,8,722.74,1,2,12
15369.0,104,1713.3900000000003,3,3,33
15370.0,145,3713.51,4,4,44
15371.0,1,59.400000000000006,1,1,11
15372.0,60,5954.42,3,4,34
15373.0,206,3218.59,4,4,44
15374.0,10,307.32,1,1,11
15375.0,6,60.959999999999994,1,1,11
15376.0,117,1233.3600000000001,3,3,33
15377.0,22,1179.95,2,3,23
15378.0,12,246.5,1,1,11
15379.0,265,4806.4400000000005,4,4,44
15380.0,56,3422.2,3,4,34
15381.0,25,1887.62,2,3,23
15382.0,642,13646.5,4,4,44
15383.0,1,-10.5,1,1,11
15384.0,122,2014.49,3,3,33
15385.0,21,942.08,1,3,13
15386.0,31,394.14,2,2,22
15387.0,20,468.65,1,2,12
15388.0,10,140.54,1,1,11
15389.0,6,2733.8,1,4,14
15390.0,77,1216.66,3,3,33
15391.0,13,282.92,1,1,11
15392.0,145,2891.82,4,4,44
15393.0,44,891.34,2,3,23
15394.0,229,5251.400000000001,4,4,44
15395.0,7,107.45,1,1,11
15396.0,16,796.38,1,2,12
15397.0,6,94.0,1,1,11
15398.0,74,1339.63,3,3,33
15399.0,50,815.77,2,2,22
15400.0,28,1252.8,2,3,23
15401.0,14,216.95,1,1,11
15402.0,133,1816.64,3,3,33
15403.0,8,170.88,1,1,11
15404.0,16,257.06,1,1,11
15405.0,30,659.84,2,2,22
15406.0,127,891.77,3,3,33
15407.0,153,1056.44,4,3,43
15408.0,34,267.18,2,1,21
15409.0,12,117.2,1,1,11
15410.0,162,4685.72,4,4,44
15411.0,100,1346.38,3,3,33
15412.0,10,190.53,1,1,11
15413.0,27,-2531.3799999999997,2,1,21
15414.0,39,774.9000000000001,2,2,22
15415.0,48,572.8100000000001,2,2,22
15416.0,230,4554.650000000001,4,4,44
15417.0,28,508.8,2,2,22
15418.0,69,452.32,3,2,32
15419.0,8,135.86,1,1,11
15420.0,56,743.0,3,2,32
15421.0,316,3805.34,4,4,44
15422.0,121,1615.02,3,3,33
15423.0,17,219.14,1,1,11
15424.0,33,597.78,2,2,22
15425.0,144,1944.57,3,3,33
15426.0,543,2592.95,4,4,44
15427.0,306,1483.14,4,3,43
15428.0,44,762.75,2,2,22
15429.0,83,364.9,3,2,32
15430.0,41,903.75,2,3,23
15431.0,2,153.24,1,1,11
15432.0,18,301.26,1,1,11
15433.0,53,417.87,2,2,22
15434.0,139,2517.11,3,4,34
15435.0,29,149.29,2,1,21
15436.0,329,1122.53,4,3,43
15437.0,57,393.45,3,2,32
15438.0,25,156.57999999999998,2,1,21
15439.0,57,1269.05,3,3,33
15440.0,62,383.68,3,2,32
15441.0,57,1254.21,3,3,33
15442.0,2,594.0,1,2,12
15443.0,651,5116.14,4,4,44
15444.0,219,1418.26,4,3,43
15445.0,14,284.5,1,1,11
15446.0,116,398.85,3,2,32
15447.0,30,484.93,2,2,22
15448.0,49,788.8100000000001,2,2,22
15449.0,62,971.22,3,3,33
15450.0,30,429.84,2,2,22
15451.0,63,233.21,3,1,31
15452.0,202,1799.1100000000001,4,3,43
15453.0,286,1388.37,4,3,43
15454.0,41,307.69,2,1,21
15455.0,2,38.25,1,1,11
