customer_id,Frequency,Monetary,F_Score,M_Score,RFM_Score,Segment
16835.0,92,1471.51,3,3,33,Loyal Customer
16836.0,42,782.37,2,2,22,Low Value Customer
16837.0,166,3167.73,4,4,44,VIP Customer
16838.0,61,1126.66,3,3,33,Loyal Customer
16839.0,390,20968.27,4,4,44,VIP Customer
16840.0,10,126.71,1,1,11,Low Value Customer
16841.0,221,3841.16,4,4,44,VIP Customer
16842.0,64,1260.44,3,3,33,Loyal Customer
16843.0,599,19528.78,4,4,44,VIP Customer
16844.0,32,614.34,2,2,22,Low Value Customer
16845.0,20,253.88,1,1,11,Low Value Customer
16846.0,47,842.41,2,2,22,Low Value Customer
16847.0,37,614.89,2,2,22,Low Value Customer
16848.0,85,1411.62,3,3,33,Loyal Customer
16849.0,8,124.57,1,1,11,Low Value Customer
16850.0,19,332.41,1,2,12,Low Value Customer
16851.0,20,342.45,1,2,12,Low Value Customer
16852.0,9,144.91,1,1,11,Low Value Customer
16853.0,2,-67.5,1,1,11,Low Value Customer
16854.0,75,1408.96,3,3,33,Loyal Customer
16855.0,19,328.40000000000003,1,2,12,Low Value Customer
16856.0,19,358.49,1,2,12,Low Value Customer
16857.0,11,352.8,1,2,12,Low Value Customer
16858.0,155,4431.63,4,4,44,VIP Customer
16859.0,130,1657.74,3,3,33,Loyal Customer
16860.0,44,1593.67,2,3,23,Regular Customer
16861.0,53,902.37,2,3,23,Regular Customer
16862.0,35,662.33,2,2,22,Low Value Customer
16863.0,58,977.07,3,3,33,Loyal Customer
16864.0,17,409.25,1,2,12,Low Value Customer
16865.0,16,130.95,1,1,11,Low Value Customer
16866.0,11,207.74,1,1,11,Low Value Customer
16867.0,6,76.74000000000001,1,1,11,Low Value Customer
16868.0,54,393.39,3,2,32,Regular Customer
16869.0,129,805.62,3,2,32,Regular Customer
16870.0,28,450.16,2,2,22,Low Value Customer
16871.0,139,2761.4900000000002,3,4,34,Loyal Customer
16872.0,18,1213.13,1,3,13,Low Value Customer
16873.0,524,14547.03,4,4,44,VIP Customer
16874.0,34,217.74,2,1,21,Low Value Customer
16875.0,252,4053.2000000000003,4,4,44,VIP Customer
16876.0,32,136.01,2,1,21,Low Value Customer
16877.0,159,853.72,4,3,43,Loyal Customer
16878.0,6,0.0,1,1,11,Low Value Customer
16879.0,2,-140.95999999999998,1,1,11,Low Value Customer
16880.0,187,1840.86,4,3,43,Loyal Customer
16881.0,1,432.0,1,2,12,Low Value Customer
16882.0,39,705.12,2,2,22,Low Value Customer
16883.0,289,2386.64,4,4,44,VIP Customer
16884.0,75,1073.92,3,3,33,Loyal Customer
16885.0,142,710.74,3,2,32,Regular Customer
16886.0,16,0.0,1,1,11,Low Value Customer
16887.0,102,660.72,3,2,32,Regular Customer
16888.0,54,437.15,3,2,32,Regular Customer
16889.0,218,2530.9,4,4,44,VIP Customer
16890.0,19,285.41,1,1,11,Low Value Customer
16891.0,516,2056.82,4,3,43,Loyal Customer
16892.0,141,733.4,3,2,32,Regular Customer
16893.0,135,401.77,3,2,32,Regular Customer
16894.0,197,1282.36,4,3,43,Loyal Customer
16895.0,171,1121.42,4,3,43,Loyal Customer
16896.0,18,103.95,1,1,11,Low Value Customer
16897.0,44,213.03,2,1,21,Low Value Customer
16898.0,295,887.67,4,3,43,Loyal Customer
16899.0,179,1721.02,4,3,43,Loyal Customer
16900.0,82,187.69,3,1,31,Low Value Customer
16901.0,23,204.26,2,1,21,Low Value Customer
16902.0,44,1706.88,2,3,23,Regular Customer
16903.0,193,1029.98,4,3,43,Loyal Customer
16904.0,982,5132.37,4,4,44,VIP Customer
16905.0,345,5004.5,4,4,44,VIP Customer
16906.0,225,1448.8,4,3,43,Loyal Customer
16907.0,255,1707.9,4,3,43,Loyal Customer
16908.0,21,153.59,1,1,11,Low Value Customer
16909.0,19,364.14,1,2,12,Low Value Customer
16910.0,547,1510.06,4,3,43,Loyal Customer
16911.0,37,251.35,2,1,21,Low Value Customer
16912.0,177,4433.6,4,4,44,VIP Customer
16913.0,18,423.91,1,2,12,Low Value Customer
16914.0,38,208.46,2,1,21,Low Value Customer
16915.0,74,1543.18,3,3,33,Loyal Customer
16916.0,264,1123.4,4,3,43,Loyal Customer
16917.0,52,1848.88,2,3,23,Regular Customer
16918.0,463,3138.06,4,4,44,VIP Customer
16919.0,645,5053.81,4,4,44,VIP Customer
16920.0,23,355.45,2,2,22,Low Value Customer
16921.0,95,446.67,3,2,32,Regular Customer
16922.0,122,611.08,3,2,32,Regular Customer
16923.0,1158,12793.380000000001,4,4,44,VIP Customer
16924.0,89,739.5,3,2,32,Regular Customer
16925.0,18,125.65,1,1,11,Low Value Customer
16926.0,115,1410.4,3,3,33,Loyal Customer
16927.0,6,543.05,1,2,12,Low Value Customer
16928.0,342,3993.58,4,4,44,VIP Customer
16929.0,77,1295.39,3,3,33,Loyal Customer
16930.0,54,380.55,3,2,32,Regular Customer
16931.0,1001,5233.62,4,4,44,VIP Customer
16932.0,144,440.71,3,2,32,Regular Customer
16933.0,307,3099.6,4,4,44,VIP Customer
16934.0,146,2090.7400000000002,4,3,43,Loyal Customer
16935.0,73,535.1,3,2,32,Regular Customer
16936.0,141,551.17,3,2,32,Regular Customer
16937.0,51,202.1,2,1,21,Low Value Customer
16938.0,837,6209.93,4,4,44,VIP Customer
16939.0,44,449.0,2,2,22,Low Value Customer
16940.0,635,6245.41,4,4,44,VIP Customer
16941.0,2,33.0,1,1,11,Low Value Customer
16942.0,283,1894.1100000000001,4,3,43,Loyal Customer
16943.0,37,816.73,2,2,22,Low Value Customer
16944.0,7,101.36,1,1,11,Low Value Customer
16945.0,476,8530.66,4,4,44,VIP Customer
16946.0,76,1199.54,3,3,33,Loyal Customer
16947.0,60,896.73,3,3,33,Loyal Customer
16948.0,43,868.77,2,3,23,Regular Customer
16949.0,61,1161.27,3,3,33,Loyal Customer
16950.0,153,3725.19,4,4,44,VIP Customer
16951.0,87,1262.75,3,3,33,Loyal Customer
16952.0,88,798.78,3,2,32,Regular Customer
16953.0,1,20.8,1,1,11,Low Value Customer
16954.0,207,6037.33,4,4,44,VIP Customer
16955.0,60,1261.16,3,3,33,Loyal Customer
16956.0,18,292.34,1,1,11,Low Value Customer
16957.0,16,416.64,1,2,12,Low Value Customer
16958.0,74,809.44,3,2,32,Regular Customer
16959.0,7,117.35000000000001,1,1,11,Low Value Customer
16960.0,471,2021.98,4,3,43,Loyal Customer
16961.0,55,773.01,3,2,32,Regular Customer
16962.0,15,251.04,1,1,11,Low Value Customer
16963.0,7,110.55000000000001,1,1,11,Low Value Customer
16964.0,6,207.85,1,1,11,Low Value Customer
16965.0,26,201.19,2,1,21,Low Value Customer
16966.0,31,2148.47,2,3,23,Regular Customer
16967.0,21,319.02,1,1,11,Low Value Customer
16968.0,31,439.43,2,2,22,Low Value Customer
16969.0,42,650.41,2,2,22,Low Value Customer
16970.0,2,71.4,1,1,11,Low Value Customer
16971.0,42,232.20999999999998,2,1,21,Low Value Customer
16972.0,88,786.25,3,2,32,Regular Customer
16973.0,6,127.0,1,1,11,Low Value Customer
16974.0,8,365.5,1,2,12,Low Value Customer
16975.0,47,902.4200000000001,2,3,23,Regular Customer
16976.0,2,251.51999999999998,1,1,11,Low Value Customer
16977.0,28,496.0,2,2,22,Low Value Customer
16978.0,67,768.88,3,2,32,Regular Customer
16979.0,133,2787.09,3,4,34,Loyal Customer
16980.0,112,1473.33,3,3,33,Loyal Customer
16981.0,1,-4620.86,1,1,11,Low Value Customer
16982.0,22,384.06,2,2,22,Low Value Customer
16983.0,250,3699.17,4,4,44,VIP Customer
16984.0,1160,10599.42,4,4,44,VIP Customer
16985.0,247,10545.76,4,4,44,VIP Customer
16986.0,174,4888.75,4,4,44,VIP Customer
16987.0,267,2524.0,4,4,44,VIP Customer
16988.0,20,382.67,1,2,12,Low Value Customer
16989.0,12,1133.25,1,3,13,Low Value Customer
16990.0,2,344.0,1,2,12,Low Value Customer
16991.0,74,1041.21,3,3,33,Loyal Customer
16992.0,288,5460.1,4,4,44,VIP Customer
16993.0,29,1688.15,2,3,23,Regular Customer
16994.0,1,-779.32,1,1,11,Low Value Customer
16995.0,2,-2.5,1,1,11,Low Value Customer
16996.0,87,2044.16,3,3,33,Loyal Customer
16997.0,12,702.0,1,2,12,Low Value Customer
16998.0,8,394.02,1,2,12,Low Value Customer
16999.0,23,484.82,2,2,22,Low Value Customer
17000.0,30,406.3,2,2,22,Low Value Customer
17001.0,275,6640.8,4,4,44,VIP Customer
17002.0,85,2565.6,3,4,34,Loyal Customer
17003.0,112,830.16,3,2,32,Regular Customer
17004.0,70,2425.16,3,4,34,Loyal Customer
17005.0,21,732.41,1,2,12,Low Value Customer
17006.0,130,1636.32,3,3,33,Loyal Customer
17007.0,68,1107.6000000000001,3,3,33,Loyal Customer
17008.0,1,81.36,1,1,11,Low Value Customer
17009.0,11,242.06,1,1,11,Low Value Customer
17010.0,12,185.46,1,1,11,Low Value Customer
17011.0,29,536.7,2,2,22,Low Value Customer
17012.0,42,384.16,2,2,22,Low Value Customer
17013.0,2,-3224.76,1,1,11,Low Value Customer
17014.0,75,565.58,3,2,32,Regular Customer
17015.0,217,1842.56,4,3,43,Loyal Customer
17016.0,41,552.4,2,2,22,Low Value Customer
17017.0,449,8087.410000000001,4,4,44,VIP Customer
17018.0,37,2287.7,2,4,24,Regular Customer
17019.0,715,3951.5,4,4,44,VIP Customer
17020.0,69,935.62,3,3,33,Loyal Customer
17021.0,48,1182.22,2,3,23,Regular Customer
17022.0,16,260.0,1,1,11,Low Value Customer
17023.0,49,800.1800000000001,2,2,22,Low Value Customer
17024.0,3,95.85,1,1,11,Low Value Customer
17025.0,42,1510.64,2,3,23,Regular Customer
17026.0,8,208.98000000000002,1,1,11,Low Value Customer
17027.0,188,1285.41,4,3,43,Loyal Customer
17028.0,95,1593.83,3,3,33,Loyal Customer
17029.0,29,2137.3,2,3,23,Regular Customer
17030.0,11,146.87,1,1,11,Low Value Customer
17031.0,50,2773.85,2,4,24,Regular Customer
17032.0,246,2150.06,4,3,43,Loyal Customer
17033.0,40,1332.79,2,3,23,Regular Customer
17034.0,65,1239.32,3,3,33,Loyal Customer
17035.0,37,568.39,2,2,22,Low Value Customer
17036.0,12,176.9,1,1,11,Low Value Customer
17037.0,77,1253.22,3,3,33,Loyal Customer
17038.0,63,743.17,3,2,32,Regular Customer
17039.0,44,1954.99,2,3,23,Regular Customer
17040.0,16,463.25,1,2,12,Low Value Customer
17041.0,130,1670.48,3,3,33,Loyal Customer
17042.0,98,1044.38,3,3,33,Loyal Customer
17043.0,205,2616.55,4,4,44,VIP Customer
17044.0,159,11867.6,4,4,44,VIP Customer
17045.0,53,827.6800000000001,2,2,22,Low Value Customer
17046.0,85,1906.07,3,3,33,Loyal Customer
17047.0,142,2289.23,3,4,34,Loyal Customer
17048.0,107,1991.45,3,3,33,Loyal Customer
17049.0,580,9593.78,4,4,44,VIP Customer
17050.0,358,4391.66,4,4,44,VIP Customer
17051.0,157,714.39,4,2,42,Low Value Customer
17052.0,92,413.75,3,2,32,Regular Customer
17053.0,14,496.38,1,2,12,Low Value Customer
17054.0,84,1353.83,3,3,33,Loyal Customer
17055.0,30,239.55,2,1,21,Low Value Customer
17056.0,8,128.60000000000002,1,1,11,Low Value Customer
17057.0,50,294.74,2,1,21,Low Value Customer
17058.0,62,1179.89,3,3,33,Loyal Customer
17059.0,842,5584.83,4,4,44,VIP Customer
17060.0,5,234.24,1,1,11,Low Value Customer
17061.0,101,5116.13,3,4,34,Loyal Customer
17062.0,165,1204.32,4,3,43,Loyal Customer
17063.0,217,3576.88,4,4,44,VIP Customer
17064.0,62,859.35,3,3,33,Loyal Customer
17065.0,13,82.35000000000001,1,1,11,Low Value Customer
17066.0,18,228.34,1,1,11,Low Value Customer
17067.0,13,454.54,1,2,12,Low Value Customer
17068.0,1027,9126.43,4,4,44,VIP Customer
17069.0,310,5718.4,4,4,44,VIP Customer
17070.0,105,445.32,3,2,32,Regular Customer
17071.0,223,3738.4500000000003,4,4,44,VIP Customer
17072.0,22,282.05,2,1,21,Low Value Customer
17073.0,174,1446.09,4,3,43,Loyal Customer
17074.0,4,203.05,1,1,11,Low Value Customer
17075.0,203,2221.38,4,4,44,VIP Customer
17076.0,50,1242.75,2,3,23,Regular Customer
17077.0,1,306.0,1,1,11,Low Value Customer
17078.0,28,378.2,2,2,22,Low Value Customer
17079.0,2,118.80000000000001,1,1,11,Low Value Customer
17080.0,34,955.41,2,3,23,Regular Customer
17081.0,214,964.39,4,3,43,Loyal Customer
17082.0,170,4732.03,4,4,44,VIP Customer
17083.0,117,4035.08,3,4,34,Loyal Customer
17084.0,295,5199.72,4,4,44,VIP Customer
17085.0,1005,7757.41,4,4,44,VIP Customer
17086.0,96,2050.08,3,3,33,Loyal Customer
17087.0,12,221.53,1,1,11,Low Value Customer
17088.0,115,1991.01,3,3,33,Loyal Customer
17089.0,4,128.45,1,1,11,Low Value Customer
17090.0,94,3055.94,3,4,34,Loyal Customer
17091.0,480,7777.5,4,4,44,VIP Customer
17092.0,400,5563.31,4,4,44,VIP Customer
17093.0,13,235.88,1,1,11,Low Value Customer
17094.0,19,370.40000000000003,1,2,12,Low Value Customer
17095.0,142,2312.59,3,4,34,Loyal Customer
17096.0,225,3690.83,4,4,44,VIP Customer
17097.0,312,1323.95,4,3,43,Loyal Customer
17098.0,18,591.07,1,2,12,Low Value Customer
17099.0,40,582.17,2,2,22,Low Value Customer
17100.0,65,971.74,3,3,33,Loyal Customer
17101.0,73,2507.05,3,4,34,Loyal Customer
17102.0,1,25.5,1,1,11,Low Value Customer
17103.0,32,424.3,2,2,22,Low Value Customer
17104.0,19,474.03000000000003,1,2,12,Low Value Customer
17105.0,90,665.78,3,2,32,Regular Customer
17106.0,53,491.23,2,2,22,Low Value Customer
17107.0,686,15616.82,4,4,44,VIP Customer
17108.0,9,174.95,1,1,11,Low Value Customer
17109.0,144,1280.1,3,3,33,Loyal Customer
17110.0,51,510.7,2,2,22,Low Value Customer
17111.0,49,476.58,2,2,22,Low Value Customer
17112.0,50,205.17000000000002,2,1,21,Low Value Customer
17113.0,172,2109.16,4,3,43,Loyal Customer
17114.0,135,747.22,3,2,32,Regular Customer
17115.0,129,2616.29,3,4,34,Loyal Customer
17116.0,47,389.78,2,2,22,Low Value Customer
17117.0,9,116.2,1,1,11,Low Value Customer
17118.0,10,157.02,1,1,11,Low Value Customer
17119.0,38,593.61,2,2,22,Low Value Customer
17120.0,18,307.46,1,1,11,Low Value Customer
17121.0,12,314.74,1,1,11,Low Value Customer
17122.0,30,570.5,2,2,22,Low Value Customer
17123.0,43,977.1700000000001,2,3,23,Regular Customer
17124.0,32,298.89,2,1,21,Low Value Customer
17125.0,40,259.35,2,1,21,Low Value Customer
17126.0,477,2057.54,4,3,43,Loyal Customer
17127.0,37,1155.0300000000002,2,3,23,Regular Customer
17128.0,14,157.09,1,1,11,Low Value Customer
17129.0,2,31.85,1,1,11,Low Value Customer
17130.0,1,-18.38,1,1,11,Low Value Customer
17131.0,134,2463.17,3,4,34,Loyal Customer
17132.0,78,1272.8,3,3,33,Loyal Customer
17133.0,63,12972.09,3,4,34,Loyal Customer
17134.0,37,637.1,2,2,22,Low Value Customer
17135.0,161,1943.24,4,3,43,Loyal Customer
17136.0,14,231.68,1,1,11,Low Value Customer
17137.0,176,1133.63,4,3,43,Loyal Customer
17138.0,256,4417.27,4,4,44,VIP Customer
17139.0,819,19491.61,4,4,44,VIP Customer
17140.0,20,465.32,1,2,12,Low Value Customer
17141.0,174,754.33,4,2,42,Low Value Customer
17142.0,90,1283.75,3,3,33,Loyal Customer
17143.0,121,924.11,3,3,33,Loyal Customer
17144.0,48,984.57,2,3,23,Regular Customer
17145.0,186,3014.64,4,4,44,VIP Customer
17146.0,309,5795.99,4,4,44,VIP Customer
17147.0,147,3069.15,4,4,44,VIP Customer
17148.0,9,124.88,1,1,11,Low Value Customer
17149.0,6,143.10000000000002,1,1,11,Low Value Customer
17150.0,93,1375.65,3,3,33,Loyal Customer
17151.0,4,231.90000000000003,1,1,11,Low Value Customer
17152.0,18,1830.5,1,3,13,Low Value Customer
17153.0,14,213.78,1,1,11,Low Value Customer
17154.0,23,329.34,2,2,22,Low Value Customer
17155.0,73,892.46,3,3,33,Loyal Customer
17156.0,41,572.07,2,2,22,Low Value Customer
17157.0,143,5139.45,3,4,34,Loyal Customer
17158.0,115,1962.3,3,3,33,Loyal Customer
17159.0,131,2095.44,3,3,33,Loyal Customer
17160.0,655,10201.36,4,4,44,VIP Customer
17161.0,52,856.01,2,3,23,Regular Customer
17162.0,105,1707.21,3,3,33,Loyal Customer
17163.0,30,699.78,2,2,22,Low Value Customer
17164.0,145,2466.4,4,4,44,VIP Customer
17165.0,103,1783.63,3,3,33,Loyal Customer
17166.0,14,189.49,1,1,11,Low Value Customer
17167.0,79,867.11,3,3,33,Loyal Customer
17168.0,21,400.2,1,2,12,Low Value Customer
17169.0,85,1129.88,3,3,33,Loyal Customer
17170.0,11,118.98,1,1,11,Low Value Customer
17171.0,25,384.59000000000003,2,2,22,Low Value Customer
17172.0,43,910.99,2,3,23,Regular Customer
17173.0,87,3755.65,3,4,34,Loyal Customer
17174.0,4,59.9,1,1,11,Low Value Customer
17175.0,64,1430.94,3,3,33,Loyal Customer
17176.0,42,902.3199999999999,2,3,23,Regular Customer
17177.0,29,119.5,2,1,21,Low Value Customer
17178.0,32,436.71000000000004,2,2,22,Low Value Customer
17179.0,158,1507.26,4,3,43,Loyal Customer
17180.0,414,2236.33,4,4,44,VIP Customer
17181.0,30,465.37,2,2,22,Low Value Customer
17182.0,6,321.3,1,1,11,Low Value Customer
17183.0,76,3286.91,3,4,34,Loyal Customer
17184.0,14,198.41000000000003,1,1,11,Low Value Customer
17185.0,44,229.46,2,1,21,Low Value Customer
17186.0,2,144.0,1,1,11,Low Value Customer
17187.0,23,467.71,2,2,22,Low Value Customer
17188.0,182,4361.83,4,4,44,VIP Customer
17189.0,123,957.63,3,3,33,Loyal Customer
17190.0,196,1548.04,4,3,43,Loyal Customer
17191.0,576,4810.55,4,4,44,VIP Customer
17192.0,21,77.83,1,1,11,Low Value Customer
17193.0,48,2254.6,2,4,24,Regular Customer
17194.0,61,812.5,3,2,32,Regular Customer
17195.0,31,562.98,2,2,22,Low Value Customer
17196.0,104,352.9,3,2,32,Regular Customer
17197.0,29,1013.01,2,3,23,Regular Customer
17198.0,173,1213.88,4,3,43,Loyal Customer
17199.0,9,145.12,1,1,11,Low Value Customer
17200.0,25,356.71,2,2,22,Low Value Customer
17201.0,187,1226.44,4,3,43,Loyal Customer
17202.0,8,160.65,1,1,11,Low Value Customer
17203.0,270,5575.88,4,4,44,VIP Customer
17204.0,190,5263.6900000000005,4,4,44,VIP Customer
17205.0,35,999.35,2,3,23,Regular Customer
17206.0,7,204.24,1,1,11,Low Value Customer
17207.0,67,303.21999999999997,3,1,31,Low Value Customer
17208.0,24,115.35,2,1,21,Low Value Customer
17209.0,40,611.6,2,2,22,Low Value Customer
17210.0,54,253.37,3,1,31,Low Value Customer
17211.0,380,4002.1,4,4,44,VIP Customer
17212.0,29,794.41,2,2,22,Low Value Customer
17213.0,298,5078.93,4,4,44,VIP Customer
17214.0,104,984.12,3,3,33,Loyal Customer
17215.0,11,186.15,1,1,11,Low Value Customer
17216.0,14,65.05,1,1,11,Low Value Customer
17217.0,29,218.0,2,1,21,Low Value Customer
17218.0,525,4192.68,4,4,44,VIP Customer
17219.0,50,259.13,2,1,21,Low Value Customer
17220.0,681,4481.75,4,4,44,VIP Customer
17221.0,126,978.52,3,3,33,Loyal Customer
17222.0,113,1605.01,3,3,33,Loyal Customer
17223.0,101,873.53,3,3,33,Loyal Customer
17224.0,8,100.86000000000001,1,1,11,Low Value Customer
17225.0,5,131.15,1,1,11,Low Value Customer
17226.0,61,900.12,3,3,33,Loyal Customer
17227.0,125,2022.03,3,3,33,Loyal Customer
17228.0,358,3177.24,4,4,44,VIP Customer
17229.0,47,318.76,2,1,21,Low Value Customer
17230.0,230,9695.91,4,4,44,VIP Customer
17231.0,1252,7091.07,4,4,44,VIP Customer
17232.0,36,421.52,2,2,22,Low Value Customer
17233.0,58,560.86,3,2,32,Regular Customer
17234.0,14,149.89,1,1,11,Low Value Customer
17235.0,99,1904.88,3,3,33,Loyal Customer
17236.0,158,1929.26,4,3,43,Loyal Customer
17237.0,80,1002.08,3,3,33,Loyal Customer
17238.0,1231,7783.1,4,4,44,VIP Customer
17239.0,34,1174.15,2,3,23,Regular Customer
17240.0,7,130.60000000000002,1,1,11,Low Value Customer
17241.0,171,2744.14,4,4,44,VIP Customer
17242.0,84,2889.2799999999997,3,4,34,Loyal Customer
17243.0,1155,20709.21,4,4,44,VIP Customer
17244.0,120,1826.04,3,3,33,Loyal Customer
17245.0,25,371.63,2,2,22,Low Value Customer
17246.0,6,38.92,1,1,11,Low Value Customer
17247.0,55,282.19,3,1,31,Low Value Customer
17248.0,117,546.16,3,2,32,Regular Customer
17249.0,27,68.03,2,1,21,Low Value Customer
17250.0,57,384.52,3,2,32,Regular Customer
17251.0,82,803.73,3,2,32,Regular Customer
17252.0,87,353.86,3,2,32,Regular Customer
17253.0,18,178.26,1,1,11,Low Value Customer
17254.0,148,470.73,4,2,42,Low Value Customer
17255.0,190,799.13,4,2,42,Low Value Customer
17256.0,31,498.93,2,2,22,Low Value Customer
17257.0,15,192.73,1,1,11,Low Value Customer
17258.0,55,417.3,3,2,32,Regular Customer
17259.0,330,1889.34,4,3,43,Loyal Customer
17260.0,6,120.95,1,1,11,Low Value Customer
17261.0,46,230.44,2,1,21,Low Value Customer
17262.0,21,2757.62,1,4,14,Low Value Customer
17263.0,23,63.440000000000005,2,1,21,Low Value Customer
17264.0,84,279.59,3,1,31,Low Value Customer
17265.0,127,562.9,3,2,32,Regular Customer
17266.0,127,517.73,3,2,32,Regular Customer
17267.0,38,317.62,2,1,21,Low Value Customer
17268.0,30,1733.8899999999999,2,3,23,Regular Customer
17269.0,146,537.46,4,2,42,Low Value Customer
17270.0,49,604.4,2,2,22,Low Value Customer
17271.0,52,210.39,2,1,21,Low Value Customer
17272.0,116,2144.53,3,3,33,Loyal Customer
17273.0,12,141.12,1,1,11,Low Value Customer
17274.0,79,577.38,3,2,32,Regular Customer
17275.0,24,114.52,2,1,21,Low Value Customer
17276.0,57,451.34000000000003,3,2,32,Regular Customer
17277.0,69,1065.3500000000001,3,3,33,Loyal Customer
17278.0,17,271.24,1,1,11,Low Value Customer
17279.0,9,187.82999999999998,1,1,11,Low Value Customer
17280.0,6,118.86,1,1,11,Low Value Customer
17281.0,6,797.85,1,2,12,Low Value Customer
17282.0,217,2339.66,4,4,44,VIP Customer
17283.0,15,188.46,1,1,11,Low Value Customer
17284.0,378,2328.22,4,4,44,VIP Customer
17285.0,49,428.34,2,2,22,Low Value Customer
17286.0,93,395.48,3,2,32,Regular Customer
17287.0,497,4095.71,4,4,44,VIP Customer
17288.0,295,2499.98,4,4,44,VIP Customer
17289.0,281,2069.89,4,3,43,Loyal Customer
17290.0,203,1501.44,4,3,43,Loyal Customer
17291.0,1,550.8000000000001,1,2,12,Low Value Customer
17292.0,15,271.75,1,1,11,Low Value Customer
17293.0,245,3774.23,4,4,44,VIP Customer
17294.0,17,467.79,1,2,12,Low Value Customer
17295.0,69,556.95,3,2,32,Regular Customer
17296.0,33,338.13,2,2,22,Low Value Customer
17297.0,51,131.78,2,1,21,Low Value Customer
17298.0,71,952.52,3,3,33,Loyal Customer
17299.0,120,1016.08,3,3,33,Loyal Customer
17300.0,44,393.64,2,2,22,Low Value Customer
17301.0,121,330.43,3,2,32,Regular Customer
17302.0,81,1119.93,3,3,33,Loyal Customer
17303.0,53,250.04,2,1,21,Low Value Customer
17304.0,5,111.5,1,1,11,Low Value Customer
17305.0,9,2135.46,1,3,13,Low Value Customer
17306.0,75,9751.77,3,4,34,Loyal Customer
17307.0,53,3225.67,2,4,24,Regular Customer
17308.0,7,4511.76,1,4,14,Low Value Customer
17309.0,37,330.59,2,2,22,Low Value Customer
17310.0,2,1025.1,1,3,13,Low Value Customer
17311.0,129,3490.66,3,4,34,Loyal Customer
17312.0,14,644.3,1,2,12,Low Value Customer
17313.0,28,2288.13,2,4,24,Regular Customer
17314.0,286,4514.7,4,4,44,VIP Customer
17315.0,774,9558.55,4,4,44,VIP Customer
17316.0,35,124.45,2,1,21,Low Value Customer
17317.0,11,2524.02,1,4,14,Low Value Customer
17318.0,18,164.28,1,1,11,Low Value Customer
17319.0,3,29.099999999999998,1,1,11,Low Value Customer
17320.0,174,2895.77,4,4,44,VIP Customer
17321.0,295,1741.18,4,3,43,Loyal Customer
17322.0,180,900.64,4,3,43,Loyal Customer
17323.0,340,1553.51,4,3,43,Loyal Customer
17324.0,153,2148.87,4,3,43,Loyal Customer
17325.0,39,609.5699999999999,2,2,22,Low Value Customer
17326.0,89,321.95,3,1,31,Low Value Customer
17327.0,4,152.35,1,1,11,Low Value Customer
17328.0,6,104.7,1,1,11,Low Value Customer
17329.0,105,1004.4300000000001,3,3,33,Loyal Customer
17330.0,8,423.8,1,2,12,Low Value Customer
17331.0,1,175.2,1,1,11,Low Value Customer
17332.0,95,838.27,3,2,32,Regular Customer
17333.0,28,494.25,2,2,22,Low Value Customer
17334.0,32,634.73,2,2,22,Low Value Customer
17335.0,39,508.0,2,2,22,Low Value Customer
17336.0,1,81.12,1,1,11,Low Value Customer
17337.0,548,1944.32,4,3,43,Loyal Customer
17338.0,1368,12036.57,4,4,44,VIP Customer
17339.0,15,303.36,1,1,11,Low Value Customer
17340.0,813,21411.64,4,4,44,VIP Customer
17341.0,407,1889.83,4,3,43,Loyal Customer
17342.0,40,1155.8400000000001,2,3,23,Regular Customer
17343.0,80,1259.94,3,3,33,Loyal Customer
17344.0,70,454.61,3,2,32,Regular Customer
17345.0,226,1484.38,4,3,43,Loyal Customer
17346.0,1012,5258.02,4,4,44,VIP Customer
17347.0,1,228.96,1,1,11,Low Value Customer
17348.0,461,2476.41,4,4,44,VIP Customer
17349.0,94,852.25,3,3,33,Loyal Customer
17350.0,147,1876.161,4,3,43,Loyal Customer
17351.0,69,1988.23,3,3,33,Loyal Customer
17352.0,5,36.25,1,1,11,Low Value Customer
17353.0,17,3155.55,1,4,14,Low Value Customer
17354.0,104,3143.46,3,4,34,Loyal Customer
17355.0,37,285.11,2,1,21,Low Value Customer
17356.0,86,946.47,3,3,33,Loyal Customer
17357.0,45,388.14,2,2,22,Low Value Customer
17358.0,147,866.05,4,3,43,Loyal Customer
17359.0,38,284.46,2,1,21,Low Value Customer
17360.0,241,1201.43,4,3,43,Loyal Customer
17361.0,58,880.64,3,3,33,Loyal Customer
17362.0,146,1010.54,4,3,43,Loyal Customer
17363.0,36,940.86,2,3,23,Regular Customer
17364.0,925,11684.55,4,4,44,VIP Customer
17365.0,801,8205.83,4,4,44,VIP Customer
17366.0,136,1094.59,3,3,33,Loyal Customer
17367.0,34,168.4,2,1,21,Low Value Customer
17368.0,258,2213.24,4,4,44,VIP Customer
17369.0,1,979.2,1,3,13,Low Value Customer
17370.0,33,446.18,2,2,22,Low Value Customer
17371.0,146,662.55,4,2,42,Low Value Customer
17372.0,672,4325.43,4,4,44,VIP Customer
17373.0,91,1167.5,3,3,33,Loyal Customer
17374.0,43,711.21,2,2,22,Low Value Customer
17375.0,88,632.95,3,2,32,Regular Customer
17376.0,55,453.64,3,2,32,Regular Customer
17377.0,1796,17851.41,4,4,44,VIP Customer
17378.0,2,0.0,1,1,11,Low Value Customer
17379.0,83,404.66,3,2,32,Regular Customer
17380.0,11,643.75,1,2,12,Low Value Customer
17381.0,175,39999.19,4,4,44,VIP Customer
